x,y
0,0
0.000721135272167417,0.4920223359379727
0.0014796034252832176,0.5869550596273416
0.0022898719256302202,0.6853824482352081
0.0031623513413000003,0.7629683925487467
0.004108035544781684,0.8147072598514244
0.005140234077207296,0.8533268479999285
0.006275614259954313,0.8838273012769686
0.007535717723275736,0.916961793561267
0.008948925480888414,0.9360979020748014
0.010553412502608888,0.9520061615013229
0.012401615984212203,0.9673425080847803
0.01456688428028992,0.9809618865908976
0.017152844174372385,0.9913250950281493
0.02030461466112673,0.9962054597729046
0.024215477279792105,0.9984914024594633
0.029109526513416518,1.0002653698734723
0.03517098297977443,1.0004072200998262
0.04241403953205896,0.9995322098181806
0.05062259315217143,0.9991243695694649
0.05945978145189403,1.0005117104117025
0.06863909501883694,1.003935776538345
0.07798255920444047,1.0093533434914805
0.0873991910660904,1.0161881503346188
0.09684712602166,1.0238481970967312
0.10630834199939013,1.0319185296631808
0.11577548681871475,1.040056060264391
0.12524583906189107,1.0480070716091108
0.13471861993155015,1.055562576429815
0.14419376438654732,1.0625491441868529
0.15367126722480007,1.0689653192316757
0.1631508668346041,1.0751228503348595
0.17263218361764404,1.080900649973797
0.1821148730888013,1.0865380711292651
0.19159863575678848,1.0921432755657732
0.20108321278391028,1.097711580689217
0.2105683827580068,1.1032581749183819
0.220053955761549,1.1087868852412595
0.22953976809809246,1.1143100485165205
0.2390256781132456,1.11983529524784
0.24851156301280322,1.125372683656759
0.25799731662862674,1.1309294219856254
0.2674828481724369,1.1365119757818363
0.27696808304281056,1.1421241369079826
0.28645296564874256,1.147768716036031
0.29593747302016926,1.1534456085245643
0.30542161943922347,1.1591488722070455
0.3149054294255291,1.1648721480346116
0.32438890915531254,1.1706136879400402
0.3338720431988895,1.1763614867450118
0.34335481049359323,1.182076084832503
0.3528371888274343,1.1876966077224798
0.3623191586108905,1.1932068832168299
0.37180070265390364,1.1986775196114772
0.38128180550788293,1.2040938051118248
0.3907624521780306,1.2088937538099462
0.40024262460319027,1.2112421126277244
0.4097222942329527,1.2076660503531094
0.41920140995771993,1.1934172958372278
0.4286798961270599,1.1648003545452223
0.4381576476696789,1.122693960806504
0.4476345341819091,1.0736053373039003
0.45711043406995294,1.02837674512998
0.46658523346838476,0.9973179785319092
0.47605882536294575,0.9798587459418192
0.4855311229849309,0.9679609853969356
0.4950021065765009,0.9566696035645019
0.5044718014712816,0.9460134470663153
0.5139402710436122,0.9359773768127175
0.5234076148295085,0.9262896836560763
0.5328739329319615,0.9171989219899754
0.5423393245534194,0.908521732283528
0.551803895290867,0.900364970540059
0.5612677632423295,0.8926087478475349
0.5707310361319047,0.885255430613806
