x,y
1,50.210029739025316
0.986997151364723,50.22532971993736
0.9735640923324181,50.256304973158166
0.9596924695559902,50.28702091191956
0.9453742354118663,50.31741965001286
0.9306016911342578,50.34744440367646
0.9153675315937979,50.37704020700736
0.8996648915693052,50.406154691598346
0.883487393333274,50.43473892822088
0.8668291953426266,50.462748327071644
0.849685041796788,50.490143591661
0.8320503127956257,50.51689171984126
0.8139210748006807,50.54296704376497
0.7952941310750591,50.568352298809124
0.7761670717507847,50.59303970958531
0.7565383231480484,50.617032079281586
0.7364071959491711,50.640343866634716
0.71577393181186,50.66300223295119
0.6946397479920801,50.68504803981787
0.6730068795370913,50.70653677646677
0.6508786186044182,50.7275393943371
0.6282593504631038,50.74814302522946
0.6051545857398538,50.76845155864835
0.5815709884847287,50.78858605357611
0.5575163996489788,50.808684960085486
0.5329998555912979,50.828904126942284
0.5080316012579787,50.84941657275674
0.4826230977168017,50.8704120003577
0.45678702376354263,50.89209603692379
0.43053727136307873,50.914689186057004
0.40388893473369086,50.93842548236543
0.37685829293247186,50.96355084426706
0.34946278585121027,50.99032112652726
0.3217209835849551,51.01899988038312
0.2936525491891291,51.049855835922386
0.2652781948949976,51.08316012841905
0.23661963190707377,51.119183297441595
0.2076995139592848,51.15819209451118
0.1785413748592268,51.20044614163638
0.14916956030133538,51.24619168927201
0.11960914364958253,51.295616799690244
0.08988570777049998,51.34878683876358
0.06002529383736369,51.405653507909335
0.030054420509064445,51.46611241218459
0,51.497217487708205
