x,y
0,0
0.0009090909090909091,0.0009808228788797946
0.0018181818181818182,0.001961645757759589
0.0027272727272727275,0.0029424686366393837
0.0036363636363636364,0.003923291515519178
0.004545454545454545,0.004904114394398973
0.005454545454545455,0.0058849372732787675
0.006363636363636364,0.006865760152158562
0.007272727272727273,0.007846583031038357
0.008181818181818182,0.008827405909918151
0.00909090909090909,0.009808228788797946
0.01,0.01078905166767763
0.01090909090909091,0.011769874546557424
0.011818181818181818,0.012750697425437219
0.012727272727272728,0.013731520304317013
0.013636363636363636,0.014712343183196808
0.014545454545454545,0.015693166062076602
0.015454545454545455,0.016673988940956397
0.016363636363636365,0.01765481181983619
0.017272727272727273,0.018635634698715986
0.01818181818181818,0.01961645757759578
0.019090909090909092,0.020597280456475575
0.02,0.02157810333535537
0.02090909090909091,0.022558926214235164
0.02181818181818182,0.02353974909311496
0.022727272727272728,0.024520571971994753
0.023636363636363636,0.025501394850874548
0.024545454545454544,0.026482217729754343
0.025454545454545455,0.027463040608634137
0.026363636363636363,0.028443863487513932
0.02727272727272727,0.029424686366393615
0.028181818181818183,0.03040550924527352
0.02909090909090909,0.031386332124153205
0.03,0.032367155003033
0.03090909090909091,0.033347977881912794
0.031818181818181815,0.03432880076079259
0.03272727272727273,0.03530962363967238
0.03363636363636364,0.03629044651855218
0.034545454545454546,0.03727126939743197
0.035454545454545454,0.03825209227631177
0.03636363636363636,0.03923291515519156
0.03727272727272727,0.040213738034071356
0.038181818181818185,0.04119456091295115
0.03909090909090909,0.042175383791830945
0.04,0.04315620667071074
0.04090909090909091,0.044137029549590534
0.04181818181818182,0.04511785242847033
0.042727272727272725,0.04609867530735012
0.04363636363636364,0.04707949818622992
0.04454545454545455,0.04806032106510971
0.045454545454545456,0.04904114394398951
0.046363636363636364,0.05002196682286919
0.04727272727272727,0.051002789701748985
0.04818181818181818,0.05198361258062878
0.04909090909090909,0.052964435459508574
0.05,0.05394525833838837
0.05090909090909091,0.05492608121726816
0.05181818181818182,0.05590690409614796
0.05272727272727273,0.05688772697502775
0.053636363636363635,0.05786854985390755
0.05454545454545454,0.05884937273278734
0.05545454545454546,0.059830195611667136
0.056363636363636366,0.06081101849054693
0.057272727272727274,0.061791841369426725
0.05818181818181818,0.06277266424830652
0.05909090909090909,0.06375348712718631
0.06,0.06473431000606611
0.060909090909090906,0.0657151328849459
0.06181818181818182,0.0666959557638257
0.06272727272727273,0.06767677864270549
0.06363636363636363,0.06865760152158518
0.06454545454545454,0.06963842440046508
0.06545454545454546,0.07061924727934477
0.06636363636363636,0.07160007015822456
0.06727272727272728,0.07258089303710435
0.06818181818181818,0.07356171591598415
0.06909090909090909,0.07454253879486394
0.07,0.07552336167374374
0.07090909090909091,0.07650418455262353
0.07181818181818182,0.07748500743150333
0.07272727272727272,0.07846583031038312
0.07363636363636364,0.07944665318926292
0.07454545454545454,0.08042747606814271
0.07545454545454545,0.0814082989470225
0.07636363636363637,0.0823891218259023
0.07727272727272727,0.0833699447047821
0.07818181818181819,0.08435076758366189
0.07909090909090909,0.08533159046254168
0.08,0.08631241334142148
0.0809090909090909,0.08729323622030127
0.08181818181818182,0.08827405909918107
0.08272727272727273,0.08925488197806086
0.08363636363636363,0.09023570485694066
0.08454545454545455,0.09121652773582034
0.08545454545454545,0.09219735061470014
0.08636363636363636,0.09317817349357993
0.08727272727272728,0.09415899637245972
0.08818181818181818,0.09513981925133952
0.0890909090909091,0.09612064213021931
0.09,0.09710146500909911
0.09090909090909091,0.0980822878879789
0.09181818181818181,0.0990631107668587
0.09272727272727273,0.10004393364573849
0.09363636363636364,0.10102475652461829
0.09454545454545454,0.10200557940349808
0.09545454545454546,0.10298640228237788
0.09636363636363636,0.10396722516125767
0.09727272727272727,0.10494804804013746
0.09818181818181818,0.10592887091901726
0.09909090909090909,0.10690969379789705
0.1,0.10789051667677685
0.1009090909090909,0.10887133955565664
0.10181818181818182,0.10985216243453633
0.10272727272727272,0.11083298531341612
0.10363636363636364,0.11181380819229592
0.10454545454545454,0.11279463107117571
0.10545454545454545,0.1137754539500555
0.10636363636363637,0.1147562768289353
