x,y
1,51.170449937119585
0.9866201367991321,51.18022924598798
0.972797125039408,51.19985932345741
0.9585222928825319,51.21895920167781
0.9437872753838964,51.23746620173933
0.9285840585391754,51.255318195611544
0.9129050250764525,51.272454232609185
0.8967430018522644,51.2888152244683
0.8800913086820165,51.30434468733155
0.8629438084062023,51.318989537826525
0.8452949579640604,51.3327009391256
0.8271398602161775,51.34543519149192
0.8084743162273761,51.35715466035013
0.7892948776916272,51.36782873332602
0.7695988991521233,51.37743479608763
0.7493845896426133,51.38595921515589
0.7286510633512469,51.39339831420521
0.7073983888860388,51.39975932875099
0.685627636702294,51.405061322611786
0.6633409242374761,51.409336048155296
0.6405414582885895,51.41262873115537
0.6172335741617145,51.41499876016489
0.5934227711232791,51.416520259716144
0.569115743688317,51.4172825264326
0.5443204082926227,51.41739030736019
0.519045924913513,51.41696390053693
0.49330271322784014,51.416139059089744
0.4671024629259447,51.41506668197192
0.44045813783617044,51.41391227689839
0.41338397355605944,51.412855184086574
0.3858954683330911,51.41208755304029
0.3580093669892158,51.41181306881677
0.3297436377390526,51.412245428900654
0.3011174418107707,51.41360657690885
0.2721510958407432,51.416124704752875
0.2428660270774342,51.420032040441846
0.21328472149591485,51.42556244430913
0.18343066499129335,51.432948841844286
0.1533282778864691,51.44242052643921
0.12300284305632757,51.454191003803736
0.09248039808639222,51.46840938107236
0.06178756087244556,51.485121955584354
0.03095152550936141,51.504304229301795
0,51.514520084487785
