x,y
0,0
0.001024714591059833,0.5792864129929984
0.002126814515794347,0.705806925858745
0.003339520809921391,0.8108580628974422
0.004691655848550985,0.8812492471220893
0.006218333083651238,0.9285968100125049
0.00796674284528881,0.9771605232422553
0.010002673606680243,0.9980604300534667
0.012419801751085457,1.0230208153538878
0.015352281293996297,1.0439615775420572
0.01898785234515825,1.0568519930221607
0.023567541373907718,1.0623272939446597
0.02933701811352102,1.064080205403962
0.03641541995900445,1.0625956604438154
0.044657510451327743,1.0583862788853513
0.053706195127982935,1.0534492251640843
0.06320391239276979,1.0493972480381892
0.07291707019949932,1.047466151292686
0.08272405204697654,1.0479820820455086
0.09256987065871797,1.0506637479231824
0.10243142922727198,1.054881139978851
0.11229952388245605,1.060002156489729
0.1221707114271844,1.0655115315440926
0.13204392248573993,1.0709512032097284
0.14191897907949205,1.0760198121146047
0.1517959122608103,1.0807690173859927
0.16167456782218637,1.085076797002315
0.17155463867965876,1.089244093391257
0.18143583106954664,1.0933677680558254
0.1913178960959023,1.0974404921388412
0.20120061934198813,1.1014783047715206
0.21108381710476887,1.1054843883963172
0.2209673328022836,1.1094708782104064
0.23085103245993785,1.113447971819442
0.240734800936998,1.11742858149955
0.25061853904639875,1.1214213235113502
0.26050216156327766,1.1254304260019516
0.2703855961925698,1.1294520214335073
0.28026878445805736,1.1334684400205073
0.2901516846820881,1.1374300957053056
0.3000342849526271,1.1412118035434122
0.3099166021730747,1.1445470584801318
0.3197986426971289,1.1468507980791762
0.3296803773529701,1.1469530339169876
0.3395617358198881,1.1429125127810065
0.3494426065707355,1.1315840774209494
0.35932284619016863,1.108741216815682
0.36920229492379725,1.071833309925515
0.37908078593859046,1.0279903695782626
0.3889581515977389,0.9941385108831529
0.3988342382822531,0.977717511361826
0.408708915331538,0.9698813801189565
0.4185820920579742,0.962392170617898
0.428453731780674,0.9562306231939942
0.43832386588932454,0.9509977078914406
0.4481925688737589,0.9461234658893845
0.4580599271027031,0.9418549648881903
0.4679260327504088,0.9377647334370067
0.47779098301523587,0.9339651013031824
0.4876548843530247,0.9302454834962276
0.49751783973589975,0.9266217275053497
0.5073799504432941,0.9229969765224795
0.5172413247407467,0.9193559504040392
0.5271021091338146,0.9156504027686773
0.5369626093763408,0.9118600605409662
0.5468239015129038,0.9079552905879777
0.5566909422948975,0.9039177491045034
0.5665880562614325,0.8997130935587063
0.5766361714245712,0.8952881675887185
0.5867145439259344,0.8906722924254652
0.5967990140669969,0.8858743520032297
0.6068847735106353,0.8808954426068373
0.6169708870155545,0.8757389065176538
0.6270571931208777,0.8704095478761076
0.6371436840160313,0.8649151441376377
0.6472303832150283,0.8592657557769582
0.6573173217016779,0.8534736448987883
0.6674045342297529,0.8475525551959397
0.6774920549912334,0.8415167860504897
