name,AtA1,AtA1_is,AtA1_geom,AtA1_rhoV,AtA1_rhoV_P,AtA1_rhoV_area,AtA1_bl,AtA1_rhoV_bl,AtA1_rhoV_P_bl,AtA1_rhoV_area_bl,AtD,oscosa,oscosa_bl,Yp,Yp_fr,dPo_Po,j_is,glob_inc,psi_stag,M_sh,Mt_area,s_max,dev,Pt_area,Pt_is,Pt_area_bl,dr,dH,TC,SC,PC,Ax2Ax1,A,M,M2,Axt,L,load_coef,taskId,label,cat_PC,cat_TC,cat_SC,cat_load_coef,cat_Ax2Ax1,cat_A
M95A60SC80TC4PC25_psi040Axt98A95,1.0248693719917785,1.0211614194604828,1.0166661759872504,1.0170984538121803,1.0222750114550385,1.0279641157903965,1.0170900291334835,1.0172922319823732,1.0215043190490674,1.0274369361199915,0.999984149779229,1.0424830941371694,1.0344109659926184,0.02753650161426888,0.00041890694958216304,-0.0004704076898779308,13,0.8367113851444969,-1.1260942001284917,1.132977380609945,0.8584714347960952,0.4190334702823531,0,0.4441637715886975,0.4572527227776485,0.4436060014451966,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC25_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9826699897565375,-1.1260942001284917,0.4,M95A60SC80TC4PC25_psi040Axt98A95,M95A60SC80TC4PC25_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC30_psi040Axt98A95,1.0367619562669803,1.0316643431115076,1.0276457484080166,1.0288034933715584,1.0334701775561974,1.0384807827281997,1.0280900348520259,1.028640493070677,1.0332292366134324,1.038373548830565,1.0092658712179947,1.0546433747195127,1.045832746643292,0.026499541537018133,0.0012447861525863232,-0.0009029184167469268,13,0.9160931898492066,2.3516036897624986,1.1473801735508402,0.8242719931768736,0.38825491019302444,0,0.45989719695835185,0.47194552843197396,0.45992385082768,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC30_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9826100317726247,2.3516036897624986,0.4,M95A60SC80TC4PC30_psi040Axt98A95,M95A60SC80TC4PC30_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC35_psi040Axt98A95,1.0379726947073005,1.032366514205144,1.0283507998186234,1.0291820158753209,1.0339785863441213,1.0390991872879936,1.0287636980142978,1.0290538656904524,1.0337733788876544,1.0390661550535414,1.0211576978894246,1.0558678708635731,1.0465311744518435,0.027162685534828354,0.0020254511001479847,-0.0013724755062958687,13,0.5572407569394429,0.6069830955385243,1.1650884289215597,0.8233016832942536,0.40825522048122215,0,0.46020325224075526,0.47334587281822704,0.4602628856595869,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC35_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9826279664886785,0.6069830955385243,0.4,M95A60SC80TC4PC35_psi040Axt98A95,M95A60SC80TC4PC35_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC40_psi040Axt98A95,1.0427063777912855,1.0363090399056685,1.0323593734022452,1.0329183903758263,1.0377912449236943,1.042823598581193,1.032785327252262,1.0329710409548813,1.037807134575595,1.0429775825830574,1.0337397896561162,1.0606768653238974,1.0506205930508414,0.028174724060469104,0.003118895266830235,-0.002046524162107923,13,0.29870988143388644,-0.9632683463477463,1.1835347577151254,0.8140860419929229,0.40538174690485473,0,0.4642829137836058,0.47824710752404853,0.4645347397879255,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC40_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9826186353385968,-0.9632683463477463,0.4,M95A60SC80TC4PC40_psi040Axt98A95,M95A60SC80TC4PC40_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC45_psi040Axt98A95,1.0456772333926334,1.038223793304587,1.0347733786595872,1.0351832463738222,1.040198158758612,1.0451900311401634,1.0351510893504576,1.0352429395782954,1.0402219972496727,1.0453602220661908,1.0416906869234956,1.063706116500106,1.0530150457550114,0.0288338398251905,0.0038868153035251825,-0.0025180654356612713,13,0.13822541423097334,0.008431558056429367,1.1938237187113776,0.8087780879139642,0.40796533460969103,0,0.46660590382574707,0.4812807382320495,0.4668722439978076,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC45_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9826767270145271,0.008431558056429367,0.4,M95A60SC80TC4PC45_psi040Axt98A95,M95A60SC80TC4PC45_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC50_psi040Axt98A95,1.051197575342722,1.0425670913094034,1.039433225739134,1.039762703699622,1.0448995571806932,1.049730090833499,1.0398435152996692,1.0399643514499606,1.045097444500302,1.0500532380663314,1.0498844062911918,1.0693729697814416,1.057836171707517,0.029742612312687572,0.004821394182614378,-0.0031021394867725674,13,0.05322025106035966,1.047813855923323,1.2042953622200656,0.798409452164538,0.40458047341597164,0,0.4712521090086615,0.4866457302820836,0.4716484379180027,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC50_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9826032173406609,1.047813855923323,0.4,M95A60SC80TC4PC50_psi040Axt98A95,M95A60SC80TC4PC50_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC55_psi040Axt98A95,1.0559158826611503,1.046027089438338,1.0430937107819986,1.0437911003860743,1.0484231119481668,1.0531593576639189,1.0434314263154552,1.0435182805112737,1.0487501867710334,1.053606876353264,1.0623018943165992,1.0741518779691643,1.0614053417845246,0.03115397184199755,0.005891553484588346,-0.0037695906146306937,13,-0.18667406444366463,0.19372973824276585,1.2148668314725404,0.7915646914579964,0.4023078519150277,0,0.4742102785429162,0.49130727942115593,0.4747152380964412,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC55_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9829795963043169,0.19372973824276585,0.4,M95A60SC80TC4PC55_psi040Axt98A95,M95A60SC80TC4PC55_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC60_psi040Axt98A95,1.0571746529079047,1.04419459887001,1.0437792777306016,1.043421983883681,1.0487651274051972,1.0535667137984637,1.0441267225869062,1.0449490072682057,1.050755480688695,1.0553778784908725,1.0679521960463938,1.0756063808122505,1.0619705238248707,0.032086394658462254,0.0065659266744581835,-0.004195653064257994,13,-0.3211905542654705,-0.06739000166817277,1.224150993373121,0.7913876285366189,0.39778120720618126,0,0.4741735957228727,0.49200612626124557,0.4757513878979741,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC60_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9825168530248439,-0.06739000166817277,0.4,M95A60SC80TC4PC60_psi040Axt98A95,M95A60SC80TC4PC60_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC75_psi040Axt98A95,1.0491203634519768,1.0377210150668776,1.0360429242393425,1.036200828855687,1.0415161684384682,1.0468461094031236,1.0364639556294297,1.0361794444460826,1.0417690180807988,1.047096954687193,1.059051942038433,1.0672813927031548,1.0543191903224203,0.03116380310861607,0.005756839215463699,-0.0036613331751974344,13,-0.2979556195973885,-1.3985834482283934,1.2140999577977085,0.8070192488922109,0.39857585957168523,2.23223780603972,0.46705196413911243,0.48478006044227745,0.46738204044821663,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC75_psi040Axt98A95/MISES/,0.6643926081948064,0.04,0.8009565270152262,0.8,0.95,50.51853484452507,0.95,0.6010738236294505,0.9826653386841145,-1.3985834482283934,0.4,M95A60SC80TC4PC75_psi040Axt98A95,M95A60SC80TC4PC75_psi040Axt98A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.51853484452507
M95A60SC80TC4PC20_psi040Axt99A95,1.037114821092702,1.0326188559061293,1.028317316541232,1.0292924464875708,1.0338058959140646,1.0385527121000906,1.0284189303842632,1.0294422633265845,1.0339550342911226,1.0387839609594833,1.0127087820544034,1.046157589666274,1.037378569522052,0.029550251874189408,0.0005367228584700068,-0.000594635758682,13,0.8109791949118517,1.8345228851284645,1.1369271445782487,0.8234130492580438,0.4007040958715753,0,0.4603144721080036,0.4726456942244282,0.46065100713207013,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC20_psi040Axt99A95/MISES/,0.6634956877803874,0.04,0.8009565270152262,0.8,0.95,50.61264871145625,0.95,0.600302724739996,0.9912652398583915,1.8345228851284645,0.4,M95A60SC80TC4PC20_psi040Axt99A95,M95A60SC80TC4PC20_psi040Axt99A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.61264871145625
M95A60SC80TC4PC30_psi040Axt99A95,1.0306525514657983,1.02647041487501,1.0220792410545414,1.022688834218024,1.0283317003668981,1.033887419328866,1.0222139884286292,1.022477357674254,1.0275159107640905,1.0333692848944844,1.0036691800417077,1.039704137630087,1.0311493052411702,0.025607624812003058,0.0006718589516652926,-0.0005386480583548659,13,0.9037429605499696,-0.20748107427763784,1.128099017116779,0.8390217534624471,0.3800774359008915,0,0.4530498337999909,0.46541206562580273,0.4526139032664544,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC30_psi040Axt99A95/MISES/,0.6634956877803874,0.04,0.8009565270152262,0.8,0.95,50.61264871145625,0.95,0.600302724739996,0.9913813742619533,-0.20748107427763784,0.4,M95A60SC80TC4PC30_psi040Axt99A95,M95A60SC80TC4PC30_psi040Axt99A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.61264871145625
M95A60SC80TC4PC40_psi040Axt99A95,1.027383869416918,1.0225354410913077,1.0188805200224682,1.0190251507641912,1.024266173629409,1.0304294602091926,1.0190097063867491,1.0192089480813982,1.024594637523647,1.0306782589980257,0.9986278523094896,1.0363137787384173,1.027771668000425,0.02583735445645343,0.000649198651300923,-0.0005068363053574883,13,0.9674661391083319,0.3112859574579545,1.1239588989761302,0.850460987283842,0.3683036574928029,0,0.4477346667969781,0.4612144221498313,0.4481154329689443,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC40_psi040Axt99A95/MISES/,0.6634956877803874,0.04,0.8009565270152262,0.8,0.95,50.61264871145625,0.95,0.600302724739996,0.9913491018921986,0.3112859574579545,0.4,M95A60SC80TC4PC40_psi040Axt99A95,M95A60SC80TC4PC40_psi040Axt99A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.61264871145625
M95A60SC80TC4PC45_psi040Axt99A95,1.0375515922533762,1.0310912255709765,1.0282600232893768,1.0285207354756332,1.034533931182046,1.039851001376738,1.0283463489997025,1.0290083931464444,1.034535233042206,1.039905611361237,1.0221011336368757,1.0466796744269953,1.0371818293562054,0.026626745460628955,0.0020659820243436496,-0.0013525816403366815,13,0.5123978068726558,0.9862092662269504,1.158465528287727,0.8225716686650031,0.38998768938937944,0,0.46044251740306924,0.47334587281822704,0.4605869847664293,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC45_psi040Axt99A95/MISES/,0.6634956877803874,0.04,0.8009565270152262,0.8,0.95,50.61264871145625,0.95,0.600302724739996,0.9913980308810785,0.9862092662269504,0.4,M95A60SC80TC4PC45_psi040Axt99A95,M95A60SC80TC4PC45_psi040Axt99A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.61264871145625
M95A60SC80TC4PC50_psi040Axt99A95,1.0448287139518133,1.036984000174613,1.034428642900205,1.0351951367633836,1.0403380764385906,1.0454650940051782,1.0344925235550686,1.0351132482095133,1.0406690378540742,1.0457893684737543,1.036442114545877,1.0537423167640598,1.0433849517841933,0.027684422306739856,0.003246012081216356,-0.002087992308226598,13,0.2795463040441106,1.1767348057412619,1.177979625261729,0.808213805149388,0.3890253659109855,0,0.46690352450215333,0.48081406872925175,0.4673085792270194,/mnt/Disk1/dl467/Documents/Test_Cases/MISES_solutions/M95A60SC80TC4PC50_psi040Axt99A95/MISES/,0.6634956877803874,0.04,0.8009565270152262,0.8,0.95,50.61264871145625,0.95,0.600302724739996,0.9914161030704218,1.1767348057412619,0.4,M95A60SC80TC4PC50_psi040Axt99A95,M95A60SC80TC4PC50_psi040Axt99A95,_0.8,_0.04,_0.8009565270152262,_0.4,_0.95,_50.61264871145625
